"index";"Company";"TypeName";"Inches";"screen_type";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_model";"cpu_speed";"Ram";"Gpu";"storage_type";"primary_storage";"secondary_storage";"OpSys";"Weight";"Price"
702;"Samsung";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";0.81;79867.0
703;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";1.98;51202.0
704;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"Windows";2.37;21258.0
705;"Lenovo";"2 in 1 Convertible";14.0;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.7;53227.0
706;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"AMD";"SSD";256;0;"Windows";2.18;42081.0
707;"HP";"Notebook";15.6;"Standard";1366;768;0;"AMD";"E-Series";1.0;4;"AMD";"HDD";500;0;"Windows";2.1;17582.0
708;"Lenovo";"Workstation";15.6;"IPS 4K";3840;2160;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";1024;0;"Windows";2.5;175771.0
709;"Acer";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Celeron";1.0;2;"Intel";"SSD";32;0;"Chrome OS";1.68;17582.0
710;"Samsung";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Intel";"SSD";256;0;"Windows";0.81;87859.0
711;"Lenovo";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.32;99048.0
712;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";3.2;79867.0
713;"Dell";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.6;60031.0
714;"Dell";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.6;45768.0
715;"Acer";"2 in 1 Convertible";13.3;"IPS Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.6;36710.0
716;"Razer";"Ultrabook";12.5;"IPS 4K";3840;2160;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.29;95851.0
717;"HP";"Netbook";11.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";16;0;"Chrome OS";1.23;20513.0
718;"HP";"Workstation";17.3;"IPS Full HD";1920;1080;0;"Intel";"Xeon";2.0;16;"Nvidia";"SSD";256;0;"Windows";3.0;233846.0
719;"Dell";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";4.36;133467.0
720;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"AMD";"SSD";256;0;"Linux";2.36;47899.0
721;"Dell";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.76;40226.0
722;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"Linux";2.1;20779.0
723;"Lenovo";"Netbook";11.6;"Standard";1366;768;1;"Intel";"Celeron";1.0;4;"Intel";"SSD";128;0;"Windows";1.4;25308.0
724;"Asus";"Notebook";15.6;"Full HD";1920;1080;0;"AMD";"A10-Series";2.0;4;"AMD";"Hybrid";128;1024;"Windows";2.2;30636.0
725;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.84;101232.0
726;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";2.1;26102.0
727;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Nvidia";"HDD";1024;0;"No OS";2.45;30849.0
728;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;32;"Nvidia";"Hybrid";512;1024;"Windows";4.7;207259.0
729;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i7";2.0;4;"Intel";"SSD";256;0;"Windows";2.37;45283.0
730;"Toshiba";"Ultrabook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";1.25;58075.0
731;"Acer";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.5;45075.0
732;"Lenovo";"2 in 1 Convertible";13.3;"IPS Quad HD";3200;1800;1;"Intel";"Core i5";1.0;8;"Intel";"SSD";256;0;"Windows";1.3;63883.0
733;"Lenovo";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;8;"Intel";"SSD";128;0;"Windows";7.2;31382.0
734;"Lenovo";"Ultrabook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";1.13;133147.0
735;"MSI";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.4;63883.0
736;"Asus";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.1;61006.0
737;"HP";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.2;58555.0
738;"Lenovo";"Ultrabook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.13;99900.0
739;"Asus";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"No OS";2.69;47366.0
740;"HP";"Workstation";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.59;83170.0
741;"Toshiba";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Pentium";2.0;4;"Intel";"SSD";128;0;"Windows";1.75;26587.0
742;"Dell";"Gaming";15.6;"IPS 4K";3840;2160;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";4.42;152860.0
743;"Acer";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";2.1;31915.0
744;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.56;46833.0
745;"Lenovo";"2 in 1 Convertible";13.9;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.38;57489.0
746;"Asus";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.1;72354.0
747;"Dell";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";1.76;31169.0
748;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"AMD";"Hybrid";128;2048;"Windows";2.2;52481.0
749;"HP";"Notebook";15.6;"Standard";1366;768;1;"Intel";"Core i5";2.0;8;"Intel";"HDD";1024;0;"Windows";2.04;29784.0
750;"Acer";"Netbook";11.6;"IPS";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Chrome OS";1.35;18914.0
751;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";256;0;"Windows";3.6;159787.0
752;"Dell";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"AMD";"HDD";1024;0;"Linux";2.83;46087.0
753;"Acer";"Notebook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i3";2.0;8;"Intel";"SSD";128;0;"Windows";1.5;32980.0
754;"HP";"Notebook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";1.0;4;"Intel";"HDD";500;0;"Windows";1.49;35964.0
755;"Razer";"Gaming";17.3;"4K";3840;2160;1;"Intel";"Core i7";2.0;32;"Nvidia";"SSD";512;0;"Windows";3.49;292987.0
756;"Lenovo";"Ultrabook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";1.96;101392.0
757;"Asus";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.3;41931.0
758;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";128;0;"Windows";1.9;50350.0
759;"Apple";"Ultrabook";13.3;"IPS Retina";2560;1600;0;"Intel";"Core i5";3.0;8;"Intel";"SSD";512;0;"macOS";1.37;108691.0
760;"Lenovo";"Ultrabook";14.0;"IPS Quad HD";2560;1440;0;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.1;111835.0
761;"Dell";"2 in 1 Convertible";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i7";1.0;8;"Intel";"HDD";1024;0;"Windows";2.08;43636.0
762;"Asus";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Pentium";1.0;4;"Intel";"HDD";1024;0;"Windows";2.0;23923.0
763;"Asus";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Nvidia";"HDD";1024;0;"Linux";2.1;27652.0
764;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";4.3;95851.0
765;"HP";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.28;136344.0
766;"Lenovo";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.7;63190.0
767;"Asus";"Notebook";15.6;"Standard";1366;768;0;"AMD";"A9-Series";3.0;4;"AMD";"HDD";1024;0;"Windows";1.68;24988.0
768;"Dell";"Notebook";13.3;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"HDD";1024;0;"Windows";1.62;34579.0
769;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"No OS";2.2;24988.0
770;"Lenovo";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"HDD";1024;0;"Windows";2.3;45323.0
771;"Lenovo";"Notebook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.32;87912.0
772;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"AMD";"SSD";256;0;"Windows";1.84;71875.0
773;"Dell";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";3.21;147832.0
774;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.9;128884.0
775;"Toshiba";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";2.0;35644.0
776;"Lenovo";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";16;0;"Chrome OS";1.5;17316.0
777;"Asus";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"HDD";128;0;"Windows";2.3;31435.0
778;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";512;1024;"Windows";2.73;95851.0
779;"Dell";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;32;"Nvidia";"Hybrid";512;1024;"Windows";4.42;163724.0
780;"HP";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i5";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.63;48485.0
781;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";128;0;"Windows";2.18;38041.0
782;"HP";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";1.54;99634.0
783;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;4;"AMD";"SSD";256;0;"Windows";2.18;39374.0
784;"Lenovo";"2 in 1 Convertible";13.9;"IPS Full HD";1920;1080;1;"Intel";"Core i7";1.0;8;"Intel";"SSD";512;0;"Windows";1.37;98515.0
785;"HP";"2 in 1 Convertible";11.6;"Standard";1366;768;1;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Chrome OS";1.4;32767.0
786;"Asus";"Ultrabook";13.3;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";512;0;"Windows";1.45;54665.0
787;"Acer";"Notebook";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Nvidia";"SSD";256;0;"Windows";3.0;37403.0
788;"HP";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.28;121319.0
789;"Dell";"Ultrabook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";1.0;8;"Intel";"SSD";256;0;"Windows";1.41;50563.0
790;"HP";"Notebook";15.6;"Standard";1366;768;0;"AMD";"A6-Series";2.0;8;"AMD";"SSD";128;0;"Windows";1.91;23758.0
791;"HP";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";1.54;78215.0
792;"HP";"Notebook";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";1.0;16;"Nvidia";"HDD";1024;0;"Windows";2.9;56424.0
793;"MSI";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";512;1024;"Windows";4.14;133147.0
794;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";128;0;"No OS";1.86;15931.0
795;"Lenovo";"2 in 1 Convertible";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";512;0;"Windows";2.0;90523.0
796;"Asus";"Gaming";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";2.1;101179.0
797;"Dell";"Ultrabook";12.5;"Full HD";1920;1080;1;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.36;78439.0
798;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"No OS";2.2;36497.0
799;"Dell";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i3";2.0;4;"AMD";"HDD";1024;0;"Windows";2.36;35112.0
800;"Acer";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Chrome OS";1.68;18595.0
801;"HP";"Workstation";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"SSD";8;0;"Windows";2.0;119827.0
802;"Dell";"Ultrabook";14.0;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.36;94572.0
803;"Toshiba";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.2;77789.0
804;"Asus";"2 in 1 Convertible";12.5;"Full HD";1920;1080;0;"Intel";"Core M";1.0;8;"Intel";"SSD";64;0;"Chrome OS";1.2;61752.0
805;"Lenovo";"Ultrabook";14.0;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.7;79333.0
806;"Dell";"Gaming";17.3;"IPS 4K";3840;2160;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";512;1024;"Windows";4.36;168045.0
807;"Dell";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i5";1.0;8;"Intel";"SSD";256;0;"Windows";1.24;101179.0
808;"HP";"2 in 1 Convertible";11.6;"Standard";1366;768;1;"Intel";"Pentium";1.0;4;"Intel";"SSD";256;0;"Windows";1.45;41292.0
809;"Dell";"Ultrabook";13.3;"Quad HD";3200;1800;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.3;67559.0
810;"Acer";"2 in 1 Convertible";11.6;"IPS";1366;768;1;"Intel";"Celeron";1.0;4;"Intel";"SSD";32;0;"Chrome OS";1.25;20726.0
811;"Dell";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"AMD";"Hybrid";128;1024;"Windows";2.8;60846.0
812;"Toshiba";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.2;81785.0
813;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Intel";"SSD";256;0;"No OS";2.2;23656.0
814;"Lenovo";"Ultrabook";12.5;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.36;93773.0
815;"HP";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";1.0;4;"Intel";"HDD";500;0;"Windows";2.1;38468.0
816;"Acer";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;12;"Nvidia";"Hybrid";128;1024;"Windows";2.4;53760.0
817;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";1024;0;"Windows";2.18;35005.0
818;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"AMD";"HDD";1024;0;"Windows";2.24;30103.0
819;"Toshiba";"Ultrabook";12.5;"Full HD";1920;1080;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";512;0;"Windows";1.1;95371.0
820;"HP";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;8;"Nvidia";"HDD";1024;0;"Windows";2.04;45102.0
821;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i3";2.0;4;"AMD";"HDD";1024;0;"Linux";2.25;24808.0
822;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.9;43956.0
823;"Dell";"2 in 1 Convertible";15.6;"Full HD";1920;1080;1;"Intel";"Core i5";1.0;8;"Intel";"SSD";256;0;"Windows";2.67;42571.0
824;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";500;0;"Windows";2.04;36497.0
825;"Asus";"2 in 1 Convertible";13.3;"Full HD";1920;1080;1;"Intel";"Core i7";1.0;8;"Intel";"SSD";512;512;"Windows";4.1;79867.0
826;"Dell";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;32;"Nvidia";"Hybrid";256;1024;"Windows";4.42;167779.0
827;"HP";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"Nvidia";"HDD";1024;0;"Windows";2.5;54239.0
828;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"Intel";"SSD";256;0;"Windows";2.05;46886.0
829;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;6;"Nvidia";"SSD";256;0;"Windows";2.4;37030.0
830;"Apple";"Ultrabook";13.3;"IPS Retina";2560;1600;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";512;0;"macOS";1.37;104370.0
831;"Dell";"2 in 1 Convertible";13.3;"Quad HD";3200;1800;1;"Intel";"Core i7";1.0;16;"Intel";"SSD";512;0;"Windows";1.22;101179.0
832;"Dell";"Ultrabook";14.0;"Standard";2560;1440;1;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.5;104588.0
833;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"AMD";"Ryzen";3.0;16;"AMD";"Hybrid";256;1024;"Windows";3.2;82531.0
834;"Dell";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;32;"Nvidia";"Hybrid";256;1024;"Windows";4.42;149184.0
835;"Toshiba";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.95;62870.0
836;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.73;109219.0
837;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"AMD";"SSD";256;0;"Linux";2.14;39165.0
838;"HP";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.04;52161.0
839;"Lenovo";"2 in 1 Convertible";14.0;"Standard";2560;1440;1;"Intel";"Core i7";2.0;16;"Intel";"SSD";512;0;"Windows";1.36;133147.0
840;"Lenovo";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"Hybrid";508;0;"Windows";1.7;53387.0
841;"Toshiba";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";500;0;"Windows";2.2;43263.0
842;"Asus";"2 in 1 Convertible";15.6;"4K";3840;2160;1;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";512;2048;"Windows";2.3;95851.0
843;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i7";2.0;12;"Intel";"HDD";1024;0;"Windows";2.3;37992.0
844;"Dell";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"AMD";"Hybrid";128;1024;"Linux";2.8;58555.0
845;"Asus";"Gaming";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";2.99;93187.0
846;"Dell";"2 in 1 Convertible";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;12;"Intel";"SSD";512;0;"Windows";2.19;69211.0
847;"Toshiba";"Notebook";13.3;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";128;0;"Windows";1.2;63670.0
848;"Acer";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"Nvidia";"HDD";1024;0;"Windows";2.2;39694.0
849;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"AMD";"A12-Series";3.0;6;"AMD";"SSD";256;0;"Windows";2.2;29251.0
850;"Lenovo";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i3";2.0;4;"Intel";"HDD";1024;0;"Windows";2.8;26054.0
851;"Lenovo";"Notebook";17.3;"Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"Nvidia";"HDD";2048;0;"No OS";2.8;45235.0
852;"Lenovo";"Notebook";17.3;"Standard";1600;900;0;"Intel";"Core i7";2.0;6;"Nvidia";"Hybrid";128;1024;"Windows";2.8;45768.0
853;"Dell";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i3";2.0;4;"AMD";"HDD";1024;0;"Linux";2.25;22804.0
854;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";2.5;44169.0
855;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;6;"Intel";"SSD";256;0;"Windows";2.2;30849.0
856;"Acer";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";1.0;8;"Nvidia";"SSD";256;0;"Windows";3.0;50669.0
857;"Acer";"Notebook";15.6;"IPS Full HD";1920;1080;1;"Intel";"Core i7";2.0;12;"Intel";"HDD";1024;0;"Windows";2.15;35112.0
858;"Lenovo";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Intel";"SSD";256;0;"Windows";1.95;58448.0
859;"Asus";"Ultrabook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Nvidia";"SSD";256;0;"Windows";1.7;52055.0
860;"Vero";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Atom";1.0;2;"Intel";"SSD";32;0;"Windows";1.45;11231.0
861;"Toshiba";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"SSD";256;0;"Windows";2.4;75924.0
862;"Lenovo";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";2.3;55923.0
863;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.54;53280.0
864;"Fujitsu";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"SSD";256;0;"Windows";2.3;34579.0
865;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"Hybrid";256;500;"Windows";1.84;112066.0
866;"HP";"Notebook";14.0;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"SSD";256;0;"Windows";1.43;78268.0
867;"Toshiba";"Notebook";14.0;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"Intel";"HDD";500;0;"Windows";1.75;48751.0
868;"MSI";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";256;1024;"Windows";3.78;82352.0
869;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i5";2.0;4;"AMD";"HDD";500;0;"Windows";2.25;31915.0
870;"Lenovo";"Gaming";17.3;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;16;"Nvidia";"Hybrid";128;1024;"Windows";4.6;122011.0
871;"HP";"Notebook";15.6;"Full HD";1920;1080;0;"Intel";"Core i5";2.0;8;"Intel";"HDD";1024;0;"Windows";2.04;42944.0
872;"Asus";"Netbook";11.6;"Standard";1366;768;0;"Intel";"Celeron";1.0;4;"Intel";"SSD";16;0;"Chrome OS";1.2;15339.0
873;"Lenovo";"Gaming";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"Hybrid";128;1024;"Windows";2.5;63350.0
874;"Lenovo";"Notebook";14.0;"IPS";2560;1440;0;"Intel";"Core i7";2.0;16;"Intel";"SSD";256;0;"Windows";1.1;139594.0
875;"Dell";"Notebook";15.6;"Standard";1366;768;0;"Intel";"Core i7";2.0;8;"AMD";"HDD";1024;0;"Windows";2.36;39907.0
876;"HP";"Notebook";15.6;"IPS Full HD";1920;1080;0;"Intel";"Core i7";2.0;8;"Nvidia";"HDD";1024;0;"Windows";1.91;52161.0
